,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Market_cap
334,334,HON,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/honeywell-international-hon-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HON/2021/Q4/,132034977792.0
335,335,DXC,Information Technology,2022-02-03,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/03/dxc-technology-company-dxc-q3-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DXC/2022/Q3/,7473841664.0
336,336,XYL,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/xylem-xyl-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XYL/2021/Q4/,14750584832.0
337,337,PENN,Consumer Discretionary,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/penn-national-gaming-penn-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/PENN/2021/Q4/,4960721408.0
338,338,EL,Consumer Staples,2022-02-03,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/02/03/the-estee-lauder-companies-el-q2-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/EL/2022/Q2/,84724326400.0
339,339,BIIB,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/biogen-biib-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIIB/2021/Q4/,29140631552.0
340,340,CI,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/cigna-ci-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CI/2021/Q4/,88322244608.0
341,341,TMO,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/thermo-fisher-scientific-tmo-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/TMO/2021/Q4/,212541620224.0
342,342,FB,Communication Services,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/facebook-fb-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FB/2021/Q4/,541372219392.0
343,343,CTSH,Information Technology,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/cognizant-technology-solutions-ctsh-q4-2021-earnin/,/Users/gyf/Desktop/earning call analysis/CTSH/2021/Q4/,38564585472.0
344,344,WM,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/waste-management-wm-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WM/2021/Q4/,65855483904.0
345,345,ALGN,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/align-technology-algn-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ALGN/2021/Q4/,21621522432.0
346,346,HOLX,Health Care,2022-02-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/03/hologic-holx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HOLX/2022/Q1/,19414728704.0
347,347,ABBV,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/abbvie-abbv-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABBV/2021/Q4/,274852298752.0
348,348,MPC,Energy,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/marathon-petroleum-mpc-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/MPC/2021/Q4/,59385769984.0
349,349,TMUS,Communication Services,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/t-mobile-us-tmus-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TMUS/2021/Q4/,158067277824.0
350,350,QCOM,Information Technology,2022-02-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/02/qualcomm-qcom-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QCOM/2022/Q1/,149979201536.0
351,351,MCK,Health Care,2022-02-02,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/02/mckesson-mck-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MCK/2022/Q3/,50053738496.0
352,352,JCI,Industrials,2022-02-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/02/johnson-controls-jci-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/JCI/2022/Q1/,36491444224.0
353,353,DHI,Consumer Discretionary,2022-02-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/02/dr-horton-dhi-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q1/,24352096256.0
354,354,IEX,Industrials,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/idex-iex-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IEX/2021/Q4/,14101563392.0
355,355,BSX,Health Care,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/boston-scientific-bsx-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/BSX/2021/Q4/,56743100416.0
356,356,ODFL,Industrials,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/old-dominion-freight-line-odfl-q4-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ODFL/2021/Q4/,30188089344.0
357,357,IDXX,Health Care,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/idexx-laboratories-idxx-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/IDXX/2021/Q4/,30542655488.0
358,358,MTCH,Communication Services,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/match-group-mtch-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTCH/2021/Q4/,21443688448.0
359,359,ROP,Industrials,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/roper-technologies-rop-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ROP/2021/Q4/,45343780864.0
360,360,AMD,Information Technology,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/advanced-micro-devices-amd-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AMD/2021/Q4/,113805164544.0
361,361,EA,Communication Services,2022-02-02,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/02/electronic-arts-ea-q3-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/EA/2022/Q3/,36026912768.0
362,362,GM,Consumer Discretionary,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/general-motors-gm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2021/Q4/,53864001536.0
363,363,GILD,Health Care,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/gilead-sciences-gild-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/GILD/2021/Q4/,78072619008.0
364,364,PYPL,Information Technology,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/paypal-holdings-pypl-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/PYPL/2021/Q4/,91233320960.0
365,365,SBUX,Consumer Discretionary,2022-02-01,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/01/starbucks-sbux-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SBUX/2022/Q1/,
366,366,CTLT,Health Care,2022-02-01,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/02/01/catalent-ctlt-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTLT/2022/Q2/,16719931392.0
367,367,SIRI,Communication Services,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/sirius-xm-radio-siri-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/SIRI/2021/Q4/,24516874240.0
368,368,XOM,Energy,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/exxonmobil-xom-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XOM/2021/Q4/,387508830208.0
369,369,UPS,Industrials,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/united-parcel-service-ups-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2021/Q4/,156245671936.0
370,370,PHM,Consumer Discretionary,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/pultegroup-phm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PHM/2021/Q4/,10818637824.0
371,371,NXPI,Information Technology,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/nxp-semiconductors-nxpi-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NXPI/2021/Q4/,47067480064.0
372,372,OTIS,Industrials,2022-01-31,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/31/otis-worldwide-corporation-otis-q4-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/OTIS/2021/Q4/,31577325568.0
373,373,PSX,Energy,2022-01-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/28/phillips-66-psx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q4/,42540650496.0
374,374,CVX,Energy,2022-01-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/28/chevron-cvx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CVX/2021/Q4/,333509623808.0
375,375,PTC,Information Technology,2022-01-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/28/ptc-ptc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PTC/2022/Q1/,12845690880.0
376,376,TEAM,Information Technology,2022-01-28,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/28/atlassian-team-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TEAM/2022/Q2/,44737105920.0
377,377,V,Information Technology,2022-01-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/28/visa-v-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/V/2022/Q1/,
378,378,ALK,Industrials,2022-01-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/28/alaska-air-group-alk-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2021/Q4/,5714181632.0
379,379,AAPL,Information Technology,2022-01-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/28/apple-aapl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AAPL/2022/Q1/,2387787382784.0
380,380,KLAC,Information Technology,2022-01-28,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/28/kla-tencor-klac-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KLAC/2022/Q2/,50117136384.0
381,381,RMD,Health Care,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/resmed-rmd-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/RMD/2022/Q2/,28694317056.0
382,382,WDC,Information Technology,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/western-digital-wdc-q2-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WDC/2022/Q2/,18039855104.0
383,383,NOC,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/northrop-grumman-noc-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/NOC/2021/Q4/,71206240256.0
384,384,HCA,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/hca-healthcare-hca-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2021/Q4/,65824907264.0
385,385,MSCI,Financials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/msci-msci-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSCI/2021/Q4/,32507162624.0
386,386,VLO,Energy,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/valero-energy-vlo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2021/Q4/,52241063936.0
387,387,MO,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/altria-group-mo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MO/2021/Q4/,98719842304.0
388,388,LUV,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/southwest-airlines-luv-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/LUV/2021/Q4/,25559105536.0
389,389,DOW,Materials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/the-dow-chemical-company-dow-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/DOW/2021/Q4/,50278965248.0
390,390,MA,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/mastercard-ma-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MA/2021/Q4/,323978526720.0
391,391,TXT,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/textron-txt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TXT/2021/Q4/,13906613248.0
392,392,CCI,Real Estate,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/crown-castle-international-cci-q4-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CCI/2021/Q4/,75933745152.0
393,393,MKC,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/mccormick-mkc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q4/,26985703424.0
394,394,MMC,Financials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/marsh-mclennan-mmc-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MMC/2021/Q4/,80318701568.0
395,395,LRCX,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/lam-research-lrcx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LRCX/2021/Q4/,67931295744.0
396,396,TSLA,Consumer Discretionary,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/tesla-tsla-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q4/,727455760384.0
397,397,EW,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/edwards-lifesciences-ew-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EW/2021/Q4/,59892363264.0
398,398,NOW,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/service-now-now-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NOW/2021/Q4/,86785146880.0
399,399,VRTX,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/vertex-pharmaceuticals-vrtx-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/VRTX/2021/Q4/,64623230976.0
400,400,STX,Information Technology,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/seagate-technology-stx-q2-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q2/,18440939520.0
401,401,KMB,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/kimberly-clark-kmb-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/KMB/2021/Q4/,46780088320.0
402,402,INTC,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/intel-intc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTC/2021/Q4/,175206367232.0
403,403,APH,Information Technology,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/amphenol-aph-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APH/2021/Q4/,41586868224.0
404,404,T,Communication Services,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/att-t-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2021/Q4/,144819486720.0
405,405,NSC,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/norfolk-southern-nsc-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/NSC/2021/Q4/,60164616192.0
406,406,BA,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/boeing-ba-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BA/2021/Q4/,72904065024.0
407,407,LVS,Consumer Discretionary,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/las-vegas-sands-lvs-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q4/,25494345728.0
408,408,ROL,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/rollins-rol-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ROL/2021/Q4/,17128225792.0
409,409,GLW,Information Technology,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/corning-glw-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2021/Q4/,30039961600.0
410,410,ANTM,Health Care,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/anthem-antm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2021/Q4/,118997139456.0
411,411,ABT,Health Care,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/abbott-laboratories-abt-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2021/Q4/,192095633408.0
412,412,GD,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/general-dynamics-gd-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GD/2021/Q4/,63261196288.0
413,413,MSFT,Information Technology,2022-01-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/26/microsoft-msft-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q2/,1955766337536.0
414,414,COF,Financials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/capital-one-financial-cof-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2021/Q4/,44796022784.0
415,415,FFIV,Information Technology,2022-01-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/26/f5-networks-ffiv-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FFIV/2022/Q1/,10105476096.0
416,416,LMT,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/lockheed-martin-lmt-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LMT/2021/Q4/,116448428032.0
417,417,AXP,Financials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/american-express-axp-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2021/Q4/,117801164800.0
418,418,MMM,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/3m-mmm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2021/Q4/,85643378688.0
419,419,ADM,Consumer Staples,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/archer-daniels-midland-adm-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ADM/2021/Q4/,49056882688.0
420,420,JNJ,Health Care,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/johnson-johnson-jnj-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q4/,468599701504.0
