,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_eps
11,11,MCHP,Information Technology,2022-05-09,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/05/09/microchip-technology-mchp-q4-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MCHP/2022/Q4/,1.143
12,12,EOG,Energy,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/eog-resources-eog-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EOG/2022/Q1/,5.187
13,13,D,Utilities,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/dominion-energy-inc-d-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/D/2022/Q1/,3.171
14,14,CI,Health Care,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/cigna-ci-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CI/2022/Q1/,24.027
15,15,DVA,Health Care,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/davita-dva-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DVA/2022/Q1/,8.563
16,16,PPL,Utilities,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/ppl-ppl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PPL/2022/Q1/,-1.724
17,17,VRTX,Health Care,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/vertex-pharmaceuticals-vrtx-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/VRTX/2022/Q1/,8.338
18,18,NLOK,Information Technology,2022-05-06,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/05/06/nortonlifelock-nlok-q4-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q4/,1.496
19,19,ZTS,Health Care,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/zoetis-zts-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZTS/2022/Q1/,4.149
20,20,PENN,Consumer Discretionary,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/penn-national-gaming-penn-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/PENN/2022/Q1/,2.359
21,21,O,Real Estate,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/realty-income-o-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/O/2022/Q1/,1.268
22,22,MCK,Health Care,2022-05-06,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/05/06/mckesson-mck-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MCK/2022/Q4/,-30.589
23,23,WRK,Materials,2022-05-06,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/05/06/westrock-wrk-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WRK/2022/Q2/,3.13
24,24,PH,Industrials,2022-05-06,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/05/06/parker-hannifin-ph-q3-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PH/2022/Q3/,14.345
25,25,HST,Real Estate,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/host-hotels-resorts-hst-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/HST/2022/Q1/,-0.56
26,26,COP,Energy,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/conocophillips-cop-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/COP/2022/Q1/,3.687
27,27,SRE,Utilities,2022-05-06,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/06/sempra-energy-sre-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SRE/2022/Q1/,3.486
28,28,RCL,Consumer Discretionary,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/royal-caribbean-rcl-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/RCL/2022/Q1/,-21.576
29,29,MELI,Consumer Discretionary,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/mercadolibre-meli-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MELI/2022/Q1/,1.578
30,30,MRO,Energy,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/marathon-oil-mro-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MRO/2022/Q1/,-0.052
31,31,IR,Industrials,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/ingersoll-rand-inc-ir-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/IR/2022/Q1/,0.987
32,32,APA,Energy,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/apache-apa-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APA/2022/Q1/,0.0
33,33,ATO,Utilities,2022-05-05,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/05/05/atmos-energy-ato-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ATO/2022/Q2/,5.294
34,34,EPAM,Information Technology,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/epam-systems-epam-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EPAM/2022/Q1/,8.15
35,35,ALB,Materials,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/albemarle-alb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ALB/2022/Q1/,1.06
36,36,DDOG,Information Technology,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/datadog-ddog-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DDOG/2022/Q1/,-0.07
37,37,CVS,Health Care,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/cvs-health-cvs-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CVS/2022/Q1/,5.95
38,38,CTSH,Information Technology,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/cognizant-technology-solutions-ctsh-q1-2022-earnin/,/Users/gyf/Desktop/earning call analysis/CTSH/2022/Q1/,4.05
39,39,BKNG,Consumer Discretionary,2022-05-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/05/booking-holdings-bkng-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/BKNG/2022/Q1/,28.17
40,40,CDAY,Information Technology,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/ceridian-hcm-holding-inc-cday-q1-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CDAY/2022/Q1/,-0.501
41,41,LUMN,Communication Services,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/lumen-technologies-lumn-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/LUMN/2022/Q1/,1.91
42,42,PRU,Financials,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/prudential-financial-pru-q1-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/PRU/2022/Q1/,18.359
43,43,OKE,Energy,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/oneok-oke-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OKE/2022/Q1/,3.195
44,44,YUM,Consumer Discretionary,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/yum-brands-yum-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/YUM/2022/Q1/,5.178
45,45,IDXX,Health Care,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/idexx-laboratories-idxx-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/IDXX/2022/Q1/,8.718
46,46,JCI,Industrials,2022-05-04,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/05/04/johnson-controls-jci-q2-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/JCI/2022/Q2/,2.272
47,47,AIG,Financials,2022-05-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/05/04/american-international-group-aig-q1-2022-earnings/,/Users/gyf/Desktop/earning call analysis/AIG/2022/Q1/,6.377
